id	emotion
34898_0002_A_58	0.06687107682228088,0.07007423043251038,0.1170484647154808,0.09847701340913773,0.0777914896607399,0.1934676468372345
34898_0002_A_57	0.06687107682228088,0.07007423043251038,0.1170484647154808,0.09847701340913773,0.0777914896607399,0.1934676468372345
34898_0002_A_59	0.0734681636095047,0.06732040643692017,0.11054175347089767,0.09538669139146805,0.08306284993886948,0.19128887355327606
34898_0002_A_63	0.06539119780063629,0.06712394952774048,0.1149025410413742,0.09933411329984665,0.06925231963396072,0.185109481215477
34898_0002_A_61	0.0678231418132782,0.06435561180114746,0.11060763150453568,0.10481586307287216,0.08161855489015579,0.1891627013683319
34898_0002_A_65	0.06696899235248566,0.06825149059295654,0.11764410883188248,0.0998099222779274,0.07080359011888504,0.18444600701332092
34898_0002_A_60	0.07405327260494232,0.06584486365318298,0.1095568910241127,0.09608984738588333,0.0843377485871315,0.19117498397827148
34898_0002_A_68	0.06419861316680908,0.06521794199943542,0.1084429994225502,0.09225160628557205,0.07448113709688187,0.19162343442440033
34898_0002_A_62	0.06793361902236938,0.06518873572349548,0.11199694126844406,0.10429147630929947,0.0808311328291893,0.18901579082012177
34898_0002_A_66	0.07111844420433044,0.062283460050821304,0.11628956347703934,0.10743831843137741,0.07248709350824356,0.184468075633049
34898_0002_A_67	0.0635455995798111,0.0657513439655304,0.1168377622961998,0.10212399810552597,0.07205618172883987,0.18346920609474182
34898_0002_A_64	0.07025307416915894,0.06380107998847961,0.11211103945970535,0.09933584183454514,0.07735941559076309,0.18805037438869476
34898_0002_A_70	0.07505019009113312,0.06466957926750183,0.104375459253788,0.10404475778341293,0.08311504870653152,0.18588994443416595
34898_0002_A_75	0.06438061594963074,0.06901347637176514,0.11295429617166519,0.10221263021230698,0.08443369716405869,0.20255407691001892
34898_0002_A_73	0.0639716386795044,0.06882068514823914,0.1131759062409401,0.10280919820070267,0.08432275801897049,0.20260122418403625
34898_0002_A_74	0.06389644742012024,0.06887596845626831,0.11306745558977127,0.10298836976289749,0.08420715481042862,0.20245379209518433
34898_0002_A_72	0.07106797397136688,0.06590640544891357,0.11114294081926346,0.10829945653676987,0.0784059539437294,0.18767069280147552
34898_0002_A_77	0.07764208316802979,0.07334178686141968,0.11092682927846909,0.10608457773923874,0.07786650210618973,0.18063940107822418
34898_0002_A_69	0.06706826388835907,0.06657692790031433,0.1189386323094368,0.10205269604921341,0.07284653931856155,0.18516206741333008
34898_0002_A_71	0.07280352711677551,0.066234290599823,0.11493704468011856,0.09789901226758957,0.07527444511651993,0.1841946691274643
34898_0002_A_76	0.06784892082214355,0.06006771698594093,0.11377517133951187,0.10345598310232162,0.07348186522722244,0.18952758610248566
34898_0002_A_80	0.07132953405380249,0.06793013215065002,0.11366821080446243,0.09675589948892593,0.07465413957834244,0.18204009532928467
34898_0002_A_83	0.07625241577625275,0.0674925148487091,0.10746127367019653,0.10186075419187546,0.07781092077493668,0.17941683530807495
34898_0002_A_84	0.06935165822505951,0.07795977592468262,0.1255539506673813,0.09329033643007278,0.07674989849328995,0.19662995636463165
34898_0002_A_85	0.06986196339130402,0.07786691188812256,0.12530197203159332,0.0933459922671318,0.07725567370653152,0.1963040977716446
34898_0002_A_86	0.07060244679450989,0.07592642307281494,0.1186191663146019,0.09755557030439377,0.06972184032201767,0.1928299367427826
34898_0002_A_78	0.06487575173377991,0.07338869571685791,0.11621247231960297,0.10018863528966904,0.07360006123781204,0.1888277232646942
34898_0002_A_82	0.07445424795150757,0.06601083278656006,0.10699497908353806,0.10266780108213425,0.07701640576124191,0.1793777346611023
34898_0002_A_81	0.07173655927181244,0.06832417845726013,0.11347606778144836,0.09749307483434677,0.074505515396595,0.1813003271818161
34898_0003_A_89	0.06911365687847137,0.07691353559494019,0.11855121701955795,0.09515921026468277,0.07130912691354752,0.1962265968322754
34898_0003_A_90	0.06856609880924225,0.07204130291938782,0.11360057443380356,0.10274200886487961,0.070500947535038,0.19391323626041412
34898_0003_A_92	0.06582607328891754,0.06401747465133667,0.1160246804356575,0.10529088228940964,0.08038217574357986,0.1904105246067047
34898_0003_A_94	0.06790971755981445,0.07187989354133606,0.11618290096521378,0.10689625889062881,0.07233152538537979,0.1909656673669815
34898_0003_A_88	0.06911365687847137,0.07691353559494019,0.11855121701955795,0.09515921026468277,0.07130912691354752,0.1962265968322754
34898_0003_A_91	0.0755922794342041,0.07216811180114746,0.11431167274713516,0.09727323800325394,0.06800765544176102,0.1908799111843109
34898_0003_A_95	0.06288036704063416,0.0742742121219635,0.12299872189760208,0.10597699135541916,0.0795009657740593,0.19563713669776917
34898_0003_A_93	0.06736338138580322,0.07416197657585144,0.12122026830911636,0.10551872104406357,0.08143020421266556,0.19692039489746094
34898_0003_A_106	0.07488705217838287,0.07057470083236694,0.1088319793343544,0.09869346767663956,0.08412065356969833,0.18615157902240753
34898_0003_A_107	0.0698942095041275,0.06544691324234009,0.11133959144353867,0.096561960875988,0.08461851626634598,0.18739056587219238
34898_0003_A_108	0.0699184238910675,0.07202339172363281,0.11674795299768448,0.09886255115270615,0.08167148381471634,0.193766251206398
34898_0003_A_109	0.07622982561588287,0.0704084038734436,0.11705277115106583,0.101274274289608,0.07425949722528458,0.18416893482208252
34898_0003_A_117	0.0635821521282196,0.06892320513725281,0.11208600550889969,0.10408975929021835,0.07025543600320816,0.19185180962085724
34898_0003_A_114	0.06265012919902802,0.06782838702201843,0.11683084815740585,0.1006539836525917,0.078543521463871,0.18768364191055298
34898_0004_A_118	0.06686565279960632,0.07539263367652893,0.11446883529424667,0.08964749425649643,0.08313337713479996,0.19738459587097168
34898_0004_A_119	0.06692039966583252,0.07530814409255981,0.11452338844537735,0.08971599489450455,0.0830707773566246,0.19731003046035767
34898_0004_A_121	0.06865940988063812,0.07290226221084595,0.11447375267744064,0.1059461310505867,0.06870131939649582,0.19074076414108276
34898_0004_A_124	0.07114949822425842,0.06486308574676514,0.11070344597101212,0.10723071545362473,0.07707781344652176,0.1866913139820099
34898_0004_A_129	0.06354929506778717,0.0704500675201416,0.1185774877667427,0.10011883825063705,0.07751169055700302,0.19574527442455292
34898_0004_A_131	0.07596909999847412,0.07548436522483826,0.11570080369710922,0.1075379028916359,0.06763143092393875,0.19346410036087036
34898_0004_A_133	0.06498491764068604,0.0638977587223053,0.11142605543136597,0.10006006807088852,0.07988212257623672,0.1850765496492386
34898_0004_A_138	0.06543304026126862,0.060760412365198135,0.1257719248533249,0.10659246891736984,0.07029267400503159,0.19370833039283752
34898_0003_A_97	0.0721403956413269,0.07047602534294128,0.10859508067369461,0.10816042870283127,0.07152164727449417,0.19212566316127777
34898_0003_A_111	0.0731273740530014,0.06398957967758179,0.11398830264806747,0.10694200545549393,0.08178722113370895,0.1852816343307495
34898_0004_A_126	0.06546682119369507,0.06391122937202454,0.11460717022418976,0.10675882548093796,0.07144216448068619,0.18802760541439056
34898_0004_A_132	0.06460312008857727,0.06298717856407166,0.11107389628887177,0.10089733451604843,0.08019156008958817,0.1844542771577835
34898_0004_A_139	0.07394984364509583,0.05957845225930214,0.12066531926393509,0.10633663088083267,0.08173096925020218,0.17792204022407532
34898_0003_A_99	0.07538032531738281,0.07144206762313843,0.11267810314893723,0.10020522028207779,0.075926773250103,0.1851564645767212
34898_0003_A_98	0.07308293879032135,0.07403808832168579,0.11545940488576889,0.10751936584711075,0.07920802384614944,0.18331754207611084
34898_0003_A_101	0.07146373391151428,0.06099087372422218,0.10733422636985779,0.1004517450928688,0.07723439484834671,0.1827816367149353
34898_0003_A_100	0.0776001513004303,0.07215574383735657,0.1199655756354332,0.10032228380441666,0.08647976070642471,0.18327832221984863
34898_0003_A_102	0.06989863514900208,0.06748208403587341,0.11362440139055252,0.10932890325784683,0.07705385237932205,0.1890701949596405
34898_0003_A_105	0.06932592391967773,0.07065901160240173,0.11766781657934189,0.10499455779790878,0.0830371156334877,0.18844246864318848
34898_0003_A_104	0.07004058361053467,0.06407821178436279,0.10879231244325638,0.10146913677453995,0.08291032165288925,0.1854425072669983
34898_0003_A_110	0.07047225534915924,0.06608572602272034,0.11293045431375504,0.10154926031827927,0.07877392321825027,0.18839888274669647
34898_0003_A_113	0.07538032531738281,0.07144206762313843,0.11267810314893723,0.10020522028207779,0.075926773250103,0.1851564645767212
34898_0003_A_115	0.06908400356769562,0.06892198324203491,0.11058683693408966,0.11157194525003433,0.06520054489374161,0.186514750123024
34898_0003_A_116	0.06698605418205261,0.060795996338129044,0.11364982277154922,0.10632901638746262,0.08338216692209244,0.19003650546073914
34898_0004_A_120	0.07540355622768402,0.06507301330566406,0.11475653201341629,0.09595943242311478,0.08010051399469376,0.1817784309387207
34898_0004_A_125	0.0699421763420105,0.0641535222530365,0.11325778812170029,0.10848795622587204,0.07416016608476639,0.18866495788097382
34898_0004_A_127	0.0686444342136383,0.06991750001907349,0.1172928735613823,0.10164745897054672,0.06894472986459732,0.18471232056617737
34898_0004_A_122	0.07306869328022003,0.06641805171966553,0.11163162440061569,0.10937873274087906,0.07565156370401382,0.1824396550655365
34898_0004_A_123	0.06988281011581421,0.06373995542526245,0.1131734624505043,0.10417457669973373,0.07150249928236008,0.18641644716262817
34898_0004_A_128	0.06362205743789673,0.07042330503463745,0.11845318228006363,0.1000325158238411,0.0776580348610878,0.19573131203651428
34898_0004_A_134	0.07487377524375916,0.06726548075675964,0.12054634839296341,0.1076253280043602,0.07259730249643326,0.19155149161815643
34898_0004_A_135	0.07545846700668335,0.06722456216812134,0.12041259557008743,0.10776779800653458,0.07185224443674088,0.1914222240447998
34898_0004_A_136	0.07468649744987488,0.06766170263290405,0.11889498680830002,0.10887899249792099,0.0767640545964241,0.1836484670639038
34898_0004_A_140	0.07034039497375488,0.06801164150238037,0.11363113671541214,0.09911800175905228,0.0780005231499672,0.18528662621974945
34898_0004_A_141	0.06935930252075195,0.057500068098306656,0.11239545792341232,0.10674399882555008,0.0750156119465828,0.18116962909698486
34898_0004_A_142	0.067601278424263,0.055097196251153946,0.11062832921743393,0.10180460661649704,0.0760778859257698,0.18499666452407837
34898_0005_A_147	0.062417443841695786,0.060195181518793106,0.11314832419157028,0.10113086551427841,0.0792141929268837,0.185471773147583
34898_0005_A_155	0.07233372330665588,0.0713968575000763,0.10543452948331833,0.10494215041399002,0.08005846291780472,0.18723106384277344
34898_0006_A_160	0.06967513263225555,0.06402501463890076,0.1245839074254036,0.10375764220952988,0.0769277885556221,0.1912439465522766
34898_0006_A_163	0.06969863176345825,0.07213211059570312,0.11327079683542252,0.09124074131250381,0.08174999803304672,0.19493424892425537
34898_0005_A_154	0.07173001766204834,0.07158511877059937,0.11472294479608536,0.11077124625444412,0.07176858931779861,0.18617135286331177
34898_0006_A_167	0.07741647958755493,0.06867507100105286,0.11759988218545914,0.09929990023374557,0.08051133900880814,0.18440470099449158
34898_0006_A_169	0.07278148829936981,0.07607018947601318,0.12049385160207748,0.09954775124788284,0.07994953542947769,0.19354775547981262
34898_0007_A_176	0.0761973112821579,0.07659310102462769,0.11612099409103394,0.10276629775762558,0.06991498917341232,0.18789154291152954
34898_0007_A_177	0.06076758727431297,0.07465749979019165,0.11440592259168625,0.09499654918909073,0.07277671247720718,0.20105412602424622
34898_0007_A_179	0.06874249875545502,0.06912913918495178,0.11051242798566818,0.10592459887266159,0.06844282895326614,0.18978992104530334
34898_0007_A_185	0.07803836464881897,0.0688323974609375,0.11420424282550812,0.0936620756983757,0.08094236999750137,0.18821188807487488
34898_0004_A_145	0.06013339385390282,0.0648169219493866,0.11961015313863754,0.09631031006574631,0.08583230525255203,0.19072943925857544
34898_0005_A_151	0.07298673689365387,0.062491271644830704,0.11632610112428665,0.10621579736471176,0.07269132882356644,0.18774522840976715
34898_0005_A_156	0.07266776263713837,0.0705711841583252,0.1051662340760231,0.10499443858861923,0.07989031821489334,0.1868114322423935
34898_0006_A_165	0.07182809710502625,0.06381756067276001,0.11887071281671524,0.10299161821603775,0.06824523955583572,0.18555638194084167
34898_0006_A_168	0.07790867984294891,0.06880924105644226,0.1174987331032753,0.09872213751077652,0.0802023783326149,0.18389753997325897
34898_0006_A_171	0.0646234005689621,0.056177232414484024,0.11206909269094467,0.09329862147569656,0.08624164015054703,0.1876397281885147
34898_0007_A_174	0.06970837712287903,0.0604463554918766,0.10937874764204025,0.10318567603826523,0.081680066883564,0.1812163144350052
34898_0007_A_181	0.06510721147060394,0.0661887526512146,0.1183786615729332,0.10900484770536423,0.08141373842954636,0.18667998909950256
34898_0007_A_187	0.07037122547626495,0.0695427656173706,0.12410428375005722,0.09570293873548508,0.07596442848443985,0.19665198028087616
34898_0004_A_143	0.06634692847728729,0.0573885478079319,0.11623077839612961,0.10611677914857864,0.08281189948320389,0.1854359209537506
34898_0004_A_144	0.06920349597930908,0.06500321626663208,0.11056932061910629,0.10624261945486069,0.07849229127168655,0.18551141023635864
34898_0005_A_149	0.06740590929985046,0.06971797347068787,0.11932120472192764,0.09815477579832077,0.07316873222589493,0.18854090571403503
34898_0005_A_148	0.062466811388731,0.06002194061875343,0.11347866803407669,0.1010473445057869,0.07892312854528427,0.1852087676525116
34898_0005_A_152	0.06550620496273041,0.06914034485816956,0.11624922603368759,0.1068788394331932,0.07106439024209976,0.19147910177707672
34898_0006_A_159	0.0764332264661789,0.06848666071891785,0.12256401032209396,0.10377424210309982,0.07594311982393265,0.188686341047287
34898_0005_A_157	0.06560911238193512,0.06916669011116028,0.11592311412096024,0.10202928632497787,0.07032815366983414,0.19232265651226044
34898_0006_A_161	0.07511070370674133,0.07084336876869202,0.11852998286485672,0.10047871619462967,0.07542779296636581,0.18636298179626465
34898_0006_A_162	0.07061585783958435,0.06415057182312012,0.11003049463033676,0.09514714032411575,0.08496708422899246,0.19609661400318146
34898_0006_A_164	0.0709538608789444,0.0679352879524231,0.1067594662308693,0.10056889802217484,0.0802176371216774,0.18946698307991028
34898_0006_A_166	0.0709538608789444,0.0679352879524231,0.1067594662308693,0.10056889802217484,0.0802176371216774,0.18946698307991028
34898_0006_A_170	0.06474141776561737,0.05656791105866432,0.11167622357606888,0.09353161603212357,0.08649203926324844,0.18783971667289734
34898_0006_A_172	0.07221394777297974,0.06882089376449585,0.11206141859292984,0.10715260356664658,0.07684148102998734,0.18434272706508636
